,epoch,train_mape,train_mae,train_rmse,val_mape,val_mae,val_rmse,test_mape,test_mae,test_rmse,train_time
30,30.0,0.06923749711434841,20.8611432401869,23.04645565249329,0.06923749711434841,20.8611432401869,23.04645565249329,0.0448332878483317,14.30614040495462,17.948429576016853,438.6749620437622
31,31.0,0.0666969626500072,19.826939110264632,22.542552951588476,0.0666969626500072,19.826939110264632,22.542552951588476,0.04020715926045652,12.751170318618845,15.319857302313535,452.73322796821594
32,32.0,0.06748275345636172,20.16214243177934,22.6447363012298,0.06748275345636172,20.16214243177934,22.6447363012298,0.041608279103829256,13.232812736354122,16.213257649290902,466.9614911079407
33,33.0,0.06734605640772477,20.10427637396918,22.620677038333056,0.06734605640772477,20.10427637396918,22.620677038333056,0.04135864668863542,13.147527867714286,16.055829826981245,480.9986481666565
34,34.0,0.0676681880465902,20.23973311352971,22.679477092656725,0.0676681880465902,20.23973311352971,22.679477092656725,0.04194241477312119,13.346567187741158,16.421266501398055,494.87295413017273
35,35.0,0.0637041774244129,19.26425681343464,21.126035212383712,0.0637041774244129,19.26425681343464,21.126035212383712,0.04295573814481782,13.70708706830068,17.073985277116925,508.96369910240173
36,36.0,0.03542207260988254,10.569714463667438,13.055472308473295,0.03542207260988254,10.569714463667438,13.055472308473295,0.02115489701997185,6.733178487049961,8.771823201174811,523.0250151157379
37,37.0,0.023991721773319666,7.2620709145285876,9.67904211670187,0.023991721773319666,7.2620709145285876,9.67904211670187,0.019066050674029424,5.991497274335257,7.642131939732082,537.0715100765228
38,38.0,0.020664815577367452,6.366688947658346,8.576897344007829,0.020664815577367452,6.366688947658346,8.576897344007829,0.019372407234013584,6.0628188951518815,7.763418140126495,551.1595120429993
39,39.0,0.017668844423449365,5.282853097780787,6.786462569929266,0.017668844423449365,5.282853097780787,6.786462569929266,0.015635093899454427,4.816394492685345,5.9688821375928125,565.264032125473
40,40.0,0.01724839336958664,5.1850492954446805,6.208774963834415,0.01724839336958664,5.1850492954446805,6.208774963834415,0.011502117499927524,3.6041357761129516,4.417750098726151,579.3698329925537
41,41.0,0.012928148007847591,3.866616604506368,5.115278354294445,0.012928148007847591,3.866616604506368,5.115278354294445,0.01324746671128615,4.057770199969688,5.139423876710517,593.2762191295624
42,42.0,0.013898885018883131,4.1622336358735055,4.894297314434525,0.013898885018883131,4.1622336358735055,4.894297314434525,0.010330253556163566,3.237591568981806,3.7537426645482306,607.3031911849976
43,43.0,0.012406591685420201,3.7697761751425385,4.421789243663763,0.012406591685420201,3.7697761751425385,4.421789243663763,0.00878961123748543,2.771400981745328,3.445780375933679,621.2018201351166
44,44.0,0.009360553742030845,2.76688601746222,3.6233578008782783,0.009360553742030845,2.76688601746222,3.6233578008782783,0.009766416608292887,2.9696959843261146,3.8501789533557185,635.3696520328522
45,45.0,0.008404317663715341,2.5000160570240983,3.124407733879939,0.008404317663715341,2.5000160570240983,3.124407733879939,0.008102268598942232,2.4948184251617627,2.858150761439032,649.561558008194
46,46.0,0.007657812324416051,2.2822741104280104,3.0689511181943883,0.007657812324416051,2.2822741104280104,3.0689511181943883,0.008103946646011113,2.4655111979943274,3.262581398031219,663.4898281097412
47,47.0,0.007298089638558176,2.162242596481786,2.843165168896861,0.007298089638558176,2.162242596481786,2.843165168896861,0.007514002014339027,2.2785118016425474,3.0675377095858094,677.4788160324097
48,48.0,0.007590018411477885,2.2623674490572223,2.8543236981677063,0.007590018411477885,2.2623674490572223,2.8543236981677063,0.008099867608465674,2.4551572198387204,3.232937759325321,691.6665141582489
49,49.0,0.006280684760416512,1.8547862652094678,2.2509160798725056,0.006280684760416512,1.8547862652094678,2.2509160798725056,0.005709410545353669,1.7650527936219171,1.937856945099905,705.7181839942932
