,epoch,train_mape,train_mae,train_rmse,val_mape,val_mae,val_rmse,test_mape,test_mae,test_rmse,train_time
0,0.0,0.03361112908066823,9.930096216268883,12.600205260467432,0.03361112908066823,9.930096216268883,12.600205260467432,0.017045525353354584,5.422683726866873,7.458692735318106,188.2562232017517
